signature,slot,block_time_utc,received_at,tx_success,hero_movements,world_calls,quest_hero_updates,market_sales,source
4HxfShPitp4WW1V73XptVzKKCWPK5fxkQYpvPK8iLLZktg4mMQrx5p7nPuMDfxzCa3Z84cyQ4Ve4eZcduXDNfK6P,443644034,2026-09-02T07:51:42.000Z,2026-09-02T07:51:44.553Z,1,,,0,,HELIUS_D1_RAW
urKiYRaxptvWK86WPLZB7cAJHxGCvPHM8qey4kBj3Lie92CSwNMLm6ywcK1s7b7LXhXtUYdfNvkG56LXW6MTBT5,443646678,2026-09-02T08:05:34.000Z,2026-09-02T08:05:36.281Z,1,,,0,,HELIUS_D1_RAW
3Cdc61Z4K8UCvgK2QfsqymSztsZcrNecevyWqU49RVyoPqQDmqu74YogKxUoPqGiSjGW7s2vmBcBGH8v3ZngD6NT,443650427,2026-09-02T08:25:14.000Z,2026-09-02T08:25:16.143Z,1,,,0,,HELIUS_D1_RAW
2nqnHaMJHYkJN9yEbQm9PqR3NsfjAPSz46GHsTdLRAfX2rJhyYQqxUSreRAJZAZdUU3eVDhpZMZsw8nYTSbDEtsz,443652060,2026-09-02T08:33:43.000Z,2026-09-02T08:33:45.974Z,1,,,0,,HELIUS_D1_RAW
4w5tKKtS2Esx8X8JACR1Vept2bmB8qQKVP9TtPFx7visbLNSe4siRnzD8cLkEUbNCKcr1Y326XZPqFWnpqSCQGRF,443667489,2026-09-02T09:54:46.000Z,2026-09-02T10:08:51.153Z,1,,,0,,HELIUS_D1_RAW
4HoDpWAvkUjGAdBQHsrd6DPP259wjYQHNCWryTg3N2MNiaEVte7LgZQY9EbeDZ6iXbSwM3LMyT2wxyTkvXctqeKh,443684066,2026-09-02T11:21:38.000Z,2026-09-02T11:21:41.121Z,1,,,0,,HELIUS_D1_RAW
5UUQLXgBVsypMqhgLgaFuQMAXRCtR211mDYUR7LDteg9xr9iuSKq71BDKubf5mdQHnRwYm7eo36KdrFyjNqWUPaf,443686541,2026-09-02T11:34:36.000Z,2026-09-02T11:34:38.509Z,1,,QUEST_RESTART,10,,HELIUS_D1_RAW
5sc9QFJ3AZxAinvbPsxtFm5yMCBbKBcSd6BhZ9GFAF143FppA8AewL9pBDBW3tJANfyH7sXPFPMnjr131GwWBhea,443693043,2026-09-02T12:08:37.000Z,2026-09-02T12:08:40.356Z,1,,,0,,HELIUS_D1_RAW
26kUaQLvxic3G18dC5jsrTpfjCs7UHMR8hKU2DA65LTeB13pnZm6tMKZXkKPR5Ten5gh2QRNqsqNpyh8WwF99bfi,443697458,2026-09-02T12:31:46.000Z,2026-09-02T12:31:48.807Z,1,,,0,,HELIUS_D1_RAW
TwAfE3i6ig4eU12x6KHk5QnH89ABQh1zhQoqVS4atr9utpvQGr6Vkwch4nJrQBxHp5CYvVLEEtyXy3r9Zet5ebx,443724135,2026-09-02T14:51:48.000Z,2026-09-02T14:51:50.964Z,1,,,0,,HELIUS_D1_RAW
3C9UpgAharwz9QHgHUBDssU9oGWLZKsDKwX4zRYsiKnpX2BC5GewTifYByQmQ8f6caDihdMJ3jHJqGPp6F9do2G7,443724583,2026-09-02T14:54:09.000Z,2026-09-02T14:54:11.267Z,1,,QUEST_RESTART,175,,HELIUS_D1_RAW
4afrH55mpDjEcyTXfdiPr9L5kiYUZdoDB4McAW5m1sfcRma32vyJn3qxYD5i2Xs9ghpxAfTsQgqoDVJVeXeMApow,443724624,2026-09-02T14:54:21.000Z,2026-09-02T14:54:24.436Z,1,,QUEST_RESTART,175,,HELIUS_D1_RAW
5YqTYzHmtePJWMXUYpLH6EiSdcG8i2kUewYCSgH51oCeGwbT926iY4vnQmz4eHCZ1fLFzFhpajtMkeDc3r6rpyg,443735830,2026-09-02T15:53:23.000Z,2026-09-02T15:53:26.351Z,1,,,0,,HELIUS_D1_RAW
25T37gXpauYgUMP3dvDfpRdfaxHE2WZEh2TV2T5DHv1CqSF6w5Z31yR9e915Zaj6PrJTqQt6XRMw5x8te3SVKz96,443745780,2026-09-02T16:45:50.000Z,2026-09-02T16:45:52.068Z,1,,,0,,HELIUS_D1_RAW
4DatJC2pocojsnRCn5gEUrYVzKL9Ukk96AUHcw1osUG5KcDLrqWkd6m4UEbCC5NbzutrCkaGpPA9eCTDtW2HcANr,443751587,2026-09-02T17:16:23.000Z,2026-09-02T17:16:26.342Z,1,,,0,,HELIUS_D1_RAW
5y5tbwXYHU27xqBge83rVxXPMPv3DooqmKb3fEmAKfRKTuM6KVCaz8vv53dDc869kpVxo8ycQfi3shJwLwRw6DPv,443759011,2026-09-02T17:55:23.000Z,2026-09-02T17:55:27.091Z,1,,,0,,HELIUS_D1_RAW
2iZ3Bm35CD2QyRyfQugm8GrKcZuGnoa6uy2n3v4TPohB4ukaX28Pt1f4zCNLvc7E3A1QiuFw1fLvp6vJWvMh4JR1,443759915,2026-09-02T18:00:10.000Z,2026-09-02T18:00:14.570Z,1,,,0,,HELIUS_D1_RAW
21DjYx9RKJFP8f1Kk8EPmyxGv8Hd2kMbj7LH8Vn8zYdBrPnqoWEeS9temAqUEg8uLHMKj7pKBw2xzd6DeHyYAsd4,443782741,2026-09-02T20:00:00.000Z,2026-09-02T20:00:02.693Z,1,,,0,,HELIUS_D1_RAW
3QKxUzGVoYqWTa3ToKMnL1utg8ikog3roTCo8qYQFaaQNw72XxRaVugU7xb68C2D6LsbW8bACxbsKsPV1dtwUcoz,443782741,2026-09-02T20:00:00.000Z,2026-09-02T20:00:02.691Z,1,,,0,,HELIUS_D1_RAW
37QZMhTSZ6TV9HSHRcX9rSQCYTtH9rHAZjjfpwKFPkfDmFCmZyk5Dtkuv2AfwSqRb9HDoFoG979PLbhCcw3YmZVV,443783748,2026-09-02T20:05:17.000Z,2026-09-02T20:05:21.832Z,1,,,0,,HELIUS_D1_RAW
3cvrUoTCdv3K25fpLuSbDyK6rjvZVxiyc1mQ3VgYcZ1wacihSSTaShcjNUX2oPYbSW5JyBQY1MPw1MrM4sBtCMET,443783779,2026-09-02T20:05:27.000Z,2026-09-02T20:05:30.294Z,1,,,0,,HELIUS_D1_RAW
2w1iWc3RrkRUi4HFsthiajMyN2xHxC67tX8a5c9H8XpbFBAdPUPH3Dfr8nCWqQUpXszQf64mR1rqRYs5o9vsExP3,443791454,2026-09-02T20:45:32.000Z,2026-09-02T20:45:36.153Z,1,,,0,,HELIUS_D1_RAW
iANBpD38BEYPDZJP5yTQNimD1mWT1h97cUXKVJnCVviVTLw59GfzganUGK3mrqR2YvTbmdaEjdsqYbgDn1kugBy,443791859,2026-09-02T20:47:39.000Z,2026-09-02T20:47:41.799Z,1,,,0,,HELIUS_D1_RAW
4TXSY7RtDbZHnVk2pVgVtq8ANAaXr8d3VaMMQTNpMbLBdrEsZypR2T4EM4aTWCvzwSc7a5gJT6DtntivuAiSMQUX,443796966,2026-09-02T21:14:28.000Z,2026-09-02T21:14:31.866Z,1,,,0,,HELIUS_D1_RAW
g2mbUEQZfXYTBaPxnkxJdZndjCGpb9NmsDsv2qWtcBRDacLXQxu1gw3r5RoY5JL9HPLK7mRnrTn4s65Ym8ch2aa,443797061,2026-09-02T21:14:57.000Z,2026-09-02T21:15:00.260Z,1,,,0,,HELIUS_D1_RAW
3JYtm6Z87pCQjmWU6vQBCsWfv8W8hyKqbTQHN7zGWZJe8u8vQWxJyNUR1VGdqh3xdpqh3K3XXDWTeJQH61uHnUvu,443801139,2026-09-02T21:36:25.000Z,2026-09-02T21:36:29.540Z,1,,,0,,HELIUS_D1_RAW
Xb49G7fg56XkWupVrhsnSDRHNHYg7snqELSyTCL1sR5gDrBvdPGxAdkhndEwKCySUDXHWxmB9ARqkFmsJ5zc1Q8,443801997,2026-09-02T21:40:56.000Z,2026-09-02T21:41:00.183Z,1,,,0,,HELIUS_D1_RAW
5qYdDoy4gQeotERwxSLUA5PrxQeqTnXapdB3XsHjf9dTPEtR8Xj4gx7ykVzWet8uV5H2eu4H13zmnnTN1ALx8ucd,443809497,2026-09-02T22:20:21.000Z,2026-09-02T22:20:23.589Z,1,,,0,,HELIUS_D1_RAW
5iR4pMcGCMYxgMQq93Pb5GHEYVhZGWGK1EmHUfoeN3CrvfCD4T7k7vkaKZyPDdMgtWcEqBoeBLR7zpcFiXG1BQkX,443811516,2026-09-02T22:30:57.000Z,2026-09-02T22:31:00.595Z,1,,,0,,HELIUS_D1_RAW
5qc32GfdqryzGttsdEzhHnZLnczPiCNteJ9Sw6cFedP2VzEgK7ZzM6psYHSEF3ucirjYx6V8Kp4yMkh9zYgd238T,443811538,2026-09-02T22:31:04.000Z,2026-09-02T22:31:06.747Z,1,,,0,,HELIUS_D1_RAW
3sdHPwxRJ8jReMeJ9AeBH8G8VxgzKpeAvUB1b9Fx8rabk295gDwUwxZVbt9HXz8h929GaTrpu5sEyih8FqQwEhox,443811561,2026-09-02T22:31:12.000Z,2026-09-02T22:31:14.205Z,1,,,0,,HELIUS_D1_RAW
3sW2WmRpVxHB4QK4BYZyWg5MGC7UoMdSKzY5Bf4JY9eH2kQgYKKuctcfVGpj4BsFqtwnDk4CJEFP1GWxsf4W9iyi,443820765,2026-09-02T23:19:37.000Z,2026-09-02T23:19:41.725Z,1,,,0,,HELIUS_D1_RAW
5XofY8rK3RNeHi1DgGPpuejLYnKntji8F3UwJ2P3BX94kyHxagJJPXxJL7d5edNH6QQ53QQ3n5WMiQAjHVm5ibvF,443820791,2026-09-02T23:19:45.000Z,2026-09-02T23:19:48.787Z,1,,,0,,HELIUS_D1_RAW
4oCZetecgxRATqNiEbJa2zgWwNFGxRXVkZySqRNAn5gbWCNTBr37yurgXsTkB3r9dnAZF3Vj1ehtEVNgmbpsAoAd,443821474,2026-09-02T23:23:18.000Z,2026-09-02T23:23:24.767Z,1,,,0,,HELIUS_D1_RAW
4mvRc4PWGM33bJ8sMfYb4pT3D8m5cmQ5qWBxNCfPegYXP5uBFhATkuer9xBt58RZaDuhQTG4MbFZJCg4fXdHTo7a,443836288,2026-09-03T00:41:04.000Z,2026-09-03T00:41:07.088Z,1,,,0,,HELIUS_D1_RAW
2fadHJ91Cyh1yenG23FiDGegK6GaE8PWaQcwUwQcKSdSpr1mS7z3Zg11R1V5MvB86Vf6V9HT8nDuP2iUa6eFMB8c,443836302,2026-09-03T00:41:09.000Z,2026-09-03T00:41:11.891Z,1,,,0,,HELIUS_D1_RAW
3dTGCrJp53gsD1UJeAio5gZLMH86rzWGGWwqTfMtYbvARZri9rkv77mspDU5NDsmueMHxCS2mehHUFqYS5UdyiNW,443836318,2026-09-03T00:41:14.000Z,2026-09-03T00:41:16.409Z,1,,,0,,HELIUS_D1_RAW
5RQPCrMC3M7Da3WF88UeJpGKhypiqPJixXDm4enb2A4aUK1pHAbD35DbmfQiRqLGsXV9gFLtpaABDYGCSbBt9UCB,443836332,2026-09-03T00:41:18.000Z,2026-09-03T00:41:21.468Z,1,,,0,,HELIUS_D1_RAW
3RG8uE3C7PLXaJxXah4BEgkieM63pffTPf2xaR86LRYK8vYJf3HZBYRyGkPHhoqW7xpTCA9Vo4jJYKCDftFSph15,443836534,2026-09-03T00:42:23.000Z,2026-09-03T00:42:25.378Z,1,,,0,,HELIUS_D1_RAW
5X9P4sGDooMgcFAB3nttg8PDf51iE9UQ6c21LZ3nLHLSk9fAGYBjMaA3UJTVBrs4BfY95KYPBadKBsoKoR2giMtt,443839932,2026-09-03T01:00:09.000Z,2026-09-03T01:00:12.914Z,1,,,0,,HELIUS_D1_RAW
5z1nftuhFGFefYkYyHRGPeKsQpadUwuin1FgumCW6YWqvKzEM2Mf3KyL3af9Xo1gcxaVbLVbF1CgZqduVhRajNLf,443862668,2026-09-03T02:59:10.000Z,2026-09-03T02:59:12.184Z,1,,,0,,HELIUS_D1_RAW
2Mch4KMsZQrJE2jYu5Sc2Tt89d1dk3muzJoy7XkEM61qyPTnpoLmfdRcKhmqJGD5QJiFgPbNvTLRRdktG7C8fUzL,443879373,2026-09-03T04:26:43.000Z,2026-09-03T04:26:46.010Z,1,,,0,,HELIUS_D1_RAW
2MwrxpF9cCKBUsbjbsn6oFMd7xujxe7S68x1xYLS5nY2H68PGhDaSRXDbwo6zQ4mV8UH63gUyTnTyrE88YmMy3us,443881840,2026-09-03T04:39:38.000Z,2026-09-03T04:39:41.418Z,1,,,0,,HELIUS_D1_RAW
3HMm5sze9ZJLgTu4qqbwnCxBPrCM8omz92R5cm2i9hHryzatkZPPWdvvNWk1aFnY3LRGM5chUGLH37jDYtSu3AiF,443891320,2026-09-03T05:29:20.000Z,2026-09-03T05:29:22.774Z,1,,,0,,HELIUS_D1_RAW
3GsjjYFeGMrCXewhfJM4ocBTiFiD49dUikHDzfv1c6cDGr1tfQJBrcq5H3kFyKNAaKfjvV728rSssqyUYNPjnih9,443910871,2026-09-03T07:11:54.000Z,2026-09-03T07:11:57.167Z,1,,,0,,HELIUS_D1_RAW
2oUukKof1iqDTMX3ciR6b885VpUZ2C6H4DtFkRWv7PZHj6zBbwpWo4xTUzTDWJU5HRjweq1cxsA7hrEExmHj8b8,443911640,2026-09-03T07:15:54.000Z,2026-09-03T07:15:56.479Z,1,,,0,,HELIUS_D1_RAW
fXVd38awbNcVQprZHHmnJyCLvk6PdheSYQKLpBP6MfmzDstzd9HWYDMS4v7HL2H4nUxCPYu6pj2APJnUHG9VtK8,443946308,2026-09-03T10:17:45.000Z,2026-09-03T10:17:47.878Z,1,,,0,,HELIUS_D1_RAW
4EPbmv8rLwUCXEt6Jj5DGAjhcjSoUjGTy79NWo4GtHbCg883QCCK6uFjtMrQQggmSrrvgRz7LqmKJZgU9jLXkS7h,443951552,2026-09-03T10:45:11.000Z,2026-09-03T10:45:14.205Z,1,,,0,,HELIUS_D1_RAW
tZzDaicqLcDiLL5KSmXXvPUazR2VRxycV8bmD4Uh2UMpNoi1fXaVoBfPyeRa4h2dEu3sJQms2asAfLT2rCcDVVA,443956914,2026-09-03T11:13:20.000Z,2026-09-03T11:13:22.382Z,1,,,0,,HELIUS_D1_RAW
5sGQ7dHnURJMFenXthnuo3oW8XmkqCnFDKDzR7yLQb6ce4d1vzagde1Zz5mp4SWx8ZSz2xoq1fpzgqqr7Ts3zr77,443958681,2026-09-03T11:22:36.000Z,2026-09-03T11:22:38.871Z,1,,,0,,HELIUS_D1_RAW
9iv9wqUecg1UmAYkzAnS1VbDVbZR28sYwCkySXZmQoEhwanLqXjnysH9e9hb9QpbiG6bfQtd84RefyAvjHLh7DE,443959590,2026-09-03T11:27:21.000Z,2026-09-03T11:27:23.314Z,1,,,0,,HELIUS_D1_RAW
5kKZKknPQEz6uArKHaEc6vmpfQnZn4zpbTnHUYPcSLL4BmMfaDaHm1i598mWLVomWVqiRViuc6AApnkQMqxX4Ea9,443964623,2026-09-03T11:53:44.000Z,2026-09-03T11:53:48.233Z,1,,QUEST_RESTART,28,,HELIUS_D1_RAW
2Z2VjbtS1tpyDUW3ha8TB4avgwfV9UrgHQHygww8nr1wgmQ9JJ5ARV5dUnL95dRtBs6rCqp7cCb7oZLnjVhH9DYS,443966646,2026-09-03T12:04:24.000Z,2026-09-03T12:04:26.077Z,1,,,0,,HELIUS_D1_RAW
2U5EULXYrswkm1x61hRXfG5WFCZkxKbkdNytRP5wsHs3FDZxMyZE8WkgxYaPWrzdbcnVurnQicV8uoh8zY1VMUzy,443980694,2026-09-03T13:17:58.000Z,2026-09-03T13:18:00.151Z,1,,,0,,HELIUS_D1_RAW
5x66DyweMovR2JyqZjRW6b743xyWeLGRYc45JkwdU2Rby1gppfTy3PiwSxidth2pzs8S7MHje7e4wmewdGCK8eJT,443981798,2026-09-03T13:23:46.000Z,2026-09-03T13:23:49.299Z,1,,,0,,HELIUS_D1_RAW
28cj8Gq6oZ76SXR8ZmJdiBmifwzmDBK1PYgtKBd5FQ9xk6wCuMAE4FLXPMrTe523PTCP7wx3QfNneDCZsb2faLte,444009912,2026-09-03T15:51:38.000Z,2026-09-03T15:51:41.458Z,1,,,0,,HELIUS_D1_RAW
2LRuVvf7HKer24dxs2UXUB1MXGm7rM83ZUgJmT32YKqUyKJ1TihRAQpjE92rSN4ABZwT1JwDaJDGhqtGZCExmphp,444009912,2026-09-03T15:51:38.000Z,2026-09-03T15:51:41.465Z,1,,,0,,HELIUS_D1_RAW
4AXP8NyjDRCe2ptZWEz534HfDfhp11ggXXy719UhhpCxQnE3GRNNxWMNyiBqVg7qvKW3mFVw2CawVeHQBpKQKoZF,444009912,2026-09-03T15:51:38.000Z,2026-09-03T15:51:41.461Z,1,,,0,,HELIUS_D1_RAW
4QHKqKFttYmMr5kJpfsJsWrLPuEsA4meUBQKWF5QFEFmhereNJGzvTnuJjcnmP24c5jhkSEUs7L7f5skyZu67b36,444009912,2026-09-03T15:51:38.000Z,2026-09-03T15:51:41.462Z,1,,,0,,HELIUS_D1_RAW
2nua9FCWB4ZScN5nHtJvahpE7ZdsCvemUzYY7jbtCUYHLNZ1mCB2TLYMYusMwM9MXu8kkJJcPfLBDv3KKrC6oBur,444011030,2026-09-03T15:57:33.000Z,2026-09-03T15:57:36.997Z,1,,,0,,HELIUS_D1_RAW
3UkKd9rrinaNRNFFd4qEknpzzWzn9QT2wxkyuUv3qR8Qru5RmBpQSThUF8B5WkQ29icGmY2DpcqKhLatqXm9TDWx,444029841,2026-09-03T17:36:30.000Z,2026-09-03T17:36:32.692Z,1,,,0,,HELIUS_D1_RAW
3zquX7JsewFxgFpFm4nSGtKtSUMxMh7eTgzQ4AsKxM8KoBx9GAXLk2LjbBQYzsqjVeXR6xnwTuugeGZQ8vZScbeK,444034221,2026-09-03T17:59:39.000Z,2026-09-03T17:59:44.002Z,1,,,0,,HELIUS_D1_RAW
2rc1LbVFgAJjKMTNu51SLVAHJcxgRxrS8nZA2mtZ773phULDbH85Y7hC2p8ubYVvWfTfFm4ApAwCgobAGHiRdprL,444048194,2026-09-03T19:13:00.000Z,2026-09-03T19:13:03.316Z,1,,,0,,HELIUS_D1_RAW
4WJkUDwF8W1XeHjGBDfgtAw4PCSac9FFLBUMjXyAaB2rursX2Utj7Bt5VUBXuZmRhoh2r2cbHtFwuTn84ZoYgUga,444048436,2026-09-03T19:14:18.000Z,2026-09-03T19:14:21.543Z,1,,,0,,HELIUS_D1_RAW
3uiLN2TXX5UxnWaCNbr9wDLmzncsiKHvjb18qFsoFGfXCVQhYUPmWiA2QaAPLk6mScQCQJda6ccj92ZDgiZzYR3G,444048757,2026-09-03T19:16:02.000Z,2026-09-03T19:16:04.798Z,1,,,0,,HELIUS_D1_RAW
41LaBYCLRJEMndKY1rdFn1ddvJFsi64LSsNZpHWaxWdsm9kexxMkKxoiBxKTdy8WvHEnRw8bK3uBjZeUgcXPPopQ,444062921,2026-09-03T20:30:43.000Z,2026-09-03T20:30:45.480Z,1,,,0,,HELIUS_D1_RAW
WeJPo6jhQPrhrVcVawU1guso4QvMeKYQguHCVDf5szkxVhhdsBanK1gMNrafJZqYKkSY86tiLpez45kNR2xkCAn,444064391,2026-09-03T20:38:26.000Z,2026-09-03T20:38:29.397Z,1,,,0,,HELIUS_D1_RAW
2e7WjKY27m6YCdtf2C7CWsTdbFMHVPLCtgpdDaznSEoeVt7ZwLRZsvkAZjbZegad2dYLZP5QxXaX4HWBRrasijHR,444064690,2026-09-03T20:40:03.000Z,2026-09-03T20:40:06.076Z,1,,,0,,HELIUS_D1_RAW
3mNH9SxS36j1UsmYH3MbrBhxgYpy9kuM3yh6GuT8cRFP3mt4KD29A5iv6ajjDerLWa5u81fiuFdTtqwfhmbyhkcL,444071564,2026-09-03T21:16:17.000Z,2026-09-03T21:16:19.987Z,1,,,0,,HELIUS_D1_RAW
3qwqxvwwiKVLQ8WpVGemeF2CkUvNRSsCotF4hLycussceU4ptcFX2rurSdCMKZHgPygut52Spv7RXk7nyHCfEhAN,444073111,2026-09-03T21:24:24.000Z,2026-09-03T21:24:27.394Z,1,,,0,,HELIUS_D1_RAW
4xXBAdaN8xvjkms77txaMFfU2DyrRAwiiMvUNp3GhTPFz6mFzCNxpSyuyDsmy36pRpdsGMuhACYp4imJvHKtTnHH,444073432,2026-09-03T21:26:05.000Z,2026-09-03T21:26:07.935Z,1,,,0,,HELIUS_D1_RAW
23D1Va9rBPw4CouPVzvmD5zNKLxkVhPXxYjpaB3yMa95SFLKuhdEYs5BhEkrcUuapBKbuoLGffi2uc3jmhcMAT4o,444109343,2026-09-04T00:34:45.000Z,2026-09-04T00:34:47.596Z,0,,,0,,HELIUS_D1_RAW
2fPQwrXLhAfC8qXXWxYR51p8nP3wHEPr6rB9JiuxW7Mo7sR2JSf7v1D4bdZZ2k49YL59h2eqZP79NKpwo9umfTPs,444116162,2026-09-04T01:10:31.000Z,2026-09-04T01:10:33.383Z,1,,,0,,HELIUS_D1_RAW
57Z2YQ73wTjvo3URNCkMriLGyfeWV7XJ3GgtLaQ5ojAtijWfYexQ4QD3McEnXU7HYUmHZkZRdoK18RJC6yQfhG7A,444116162,2026-09-04T01:10:31.000Z,2026-09-04T01:10:33.404Z,1,,,0,,HELIUS_D1_RAW
5Xxp4Zun5TD2RxBPNig3PBnWjELHdMv6CTHiAyHS6ds16kb1qcmJ5bpk74bqDLMH9VAXVCCmPHrAGvHem9Qyk7ae,444116162,2026-09-04T01:10:31.000Z,2026-09-04T01:10:33.381Z,1,,,0,,HELIUS_D1_RAW
47Aw8o8he8pmqJfefN6yeHtnR1XsSVARS6KTmg1mduxjyiJeQm6fQ22Tk7iL7B5i3LF4CwVWioBBVQdAQ1LfmfcX,444118637,2026-09-04T01:23:29.000Z,2026-09-04T01:23:31.322Z,1,,QUEST_RESTART,3,,HELIUS_D1_RAW
4Bw4DuBePwurg7RM7JSP5uPM8HooFxHPxgbAdSHFyx74oEQTeAQcKdyFagaaReqMk9aaiqzrpG1jcb6HaGLVc1fP,444141775,2026-09-04T03:25:15.000Z,2026-09-04T03:25:17.241Z,1,,,0,,HELIUS_D1_RAW
2Sin5hArB2XXSm96FDN5BFQYjfah17US7UPEcg2MBfDpksJGR5RRXbweeNuRzjwNPs4PeYuYVGsJxnUBrBGnci3j,444182660,2026-09-04T06:59:48.000Z,2026-09-04T06:59:50.279Z,1,,,0,,HELIUS_D1_RAW
4KpRHrw14iQxBg7hmw871SaLwYVQUWUccoq7ShDYzVshT72cFBw7cx7Ajq8aTZ72vdrL6ofNM6dykaM6iG5AWubd,444189588,2026-09-04T07:36:15.000Z,2026-09-04T07:36:17.238Z,1,,,0,,HELIUS_D1_RAW
5j7d9shHNpABCS9Exwjf9ZDsjmoVf3jMQUU2QqDrzJ2w9SGq6cN1wjKPzChjz1E5DUswoZskKSZKUUVtrzzKaYzL,444194245,2026-09-04T08:00:39.000Z,2026-09-04T08:00:41.315Z,1,,,0,,HELIUS_D1_RAW
ECy8jRisf4288tFTv9NrUZsQwv4tKUU3F4C9UBaitUiomAHVkVaaSUfcsP5u8Ad6zuNbD11a1fy3FwMsK1J8nJp,444194245,2026-09-04T08:00:39.000Z,2026-09-04T08:00:41.293Z,1,,,0,,HELIUS_D1_RAW
2kDSB8obBzHFShwBPRamw8VQuGnkDM6y665tPqLrb7jj5aJuMM742AR2G5aGcvNv8Mn58qgBnHAtUweVvuxkdkX4,444194364,2026-09-04T08:01:16.000Z,2026-09-04T08:01:18.567Z,1,,,0,,HELIUS_D1_RAW
2DwSmjt3NN8yac7uMmLQWEyq5fSpd3yMGxEoSNANv1Vntey4RD1oRCEmcUuisro31Fz7ENZZPYmYGFSR9w7NnKgP,444194442,2026-09-04T08:01:40.000Z,2026-09-04T08:01:42.487Z,1,,,0,,HELIUS_D1_RAW
2n9vFkKYDPx93JHRFBgg7ztV5kJ9y1dWTbrF6WCXVyzGS3vyVfvANKTRf6HSNr9BskQ6uY8XbcCkJCvCMQkC7SYy,444194442,2026-09-04T08:01:40.000Z,2026-09-04T08:01:42.449Z,1,,,0,,HELIUS_D1_RAW
3yD7kzZUmjVnA49sj1VHN69ECoaPXCCsLw1pJBLGhEBWPVswvtrxFxAHzYEudLctGoefGjihgHcY1KpGe91BS4Rf,444194503,2026-09-04T08:02:00.000Z,2026-09-04T08:02:02.170Z,1,,,0,,HELIUS_D1_RAW
4tKUMEA8HbbqrHrxUSXtG7dPuLbuUv5jqtgcTBL2m7meryFRrjEwGbsgEe1vqZzBobATWUjGGrfytrCNvYNdPDZ4,444194503,2026-09-04T08:02:00.000Z,2026-09-04T08:02:02.181Z,1,,,0,,HELIUS_D1_RAW
46nTzcFzXpxeHus55ojNC94fUVyEcbLAK97owhYmZxru3ycWczCe8YEbUsspMLjASPhmanfsb45FzHf1EUwkPiUD,444212831,2026-09-04T09:38:21.000Z,2026-09-04T09:38:23.959Z,1,,,0,,HELIUS_D1_RAW
3TMmf8d4CV4tKmiunbKSmhqNQvwGpsbwK8z3Hs1weo83bX5XkBvaBhbCtFPgfs7hRbK9aisJRjpo7owe1JFjnaSN,444238752,2026-09-04T11:54:19.000Z,2026-09-04T11:54:20.991Z,1,,,0,,HELIUS_D1_RAW
62uZK5du8GeMswaVNPf834dno15ZX4RkCMHmL4VSPERWvgJiSsvBHCyTp42c16r45cQkwVEkBYAtwRAaTwakjEuG,444239273,2026-09-04T11:57:02.000Z,2026-09-04T11:57:04.511Z,1,,,0,,HELIUS_D1_RAW
2A3yh5YMmpW3BNkcXzMzBGMMJnPnr6foGVbaoPwF7FjUGw9VPLug5DmnyLGQmNqwtPLXGi6BwuXMtq5P5xdJDAW4,444256776,2026-09-04T13:29:18.000Z,2026-09-04T13:29:22.149Z,1,,,0,,HELIUS_D1_RAW
gWepsFNpzNmWXHK5UTpKevoJ5T3hHwhXPCTcvpC3XbjX4L7Pc37eiG8eb5vHMnPg7dSBxKCcRfAwwAJJGaw1wvj,444261091,2026-09-04T13:52:07.000Z,2026-09-04T13:52:09.654Z,1,,,0,,HELIUS_D1_RAW
5hoBC7sNm2mbgWAj6qC3iuCxGQp5AdA2uQzwPrW6wscxB1qQKgYyDP7ZDKDoAeSPHiySwnb93sD1xRgaoBVNpbaW,444295467,2026-09-04T16:53:30.000Z,2026-09-04T16:53:32.789Z,1,,,0,,HELIUS_D1_RAW
4abxiRcqwsTotrNW5YUa7kpdrYUdDfMQy3zAFBLi3vHUTp4q3xQVA29N6qRb7cJeTEYKSAJBinTuH7UhouJmvVBp,444295718,2026-09-04T16:54:50.000Z,2026-09-04T16:54:53.014Z,1,,,0,,HELIUS_D1_RAW
3ufEHcQmfToB1hCif5HB9p3gTr4aX1BqFgrznGf12qJZmSGdStaVDuwUZgnirfjzJ28iopfj5DthBFUh4j6gxEcU,444301296,2026-09-04T17:24:07.000Z,2026-09-04T17:24:09.714Z,1,,,0,,HELIUS_D1_RAW
3kLwovMz73WxxSspvsBwDZsXaLUKkFiiBttNnNjrNyPdmYwBKzjuQdSk4KkKFjDQLyV4uoKZUmEpyjucommRMmMi,444303266,2026-09-04T17:34:26.000Z,2026-09-04T17:34:29.568Z,1,,,0,,HELIUS_D1_RAW
3zZmpJwrspGnR3jfdm39j3CWqsj1LpoAG8vXFuL7KMNX9WZjoZ4j6YmiqHsNB7p6fA5qXp68BiJEg599mjajytZQ,444303268,2026-09-04T17:34:27.000Z,2026-09-04T17:34:29.535Z,1,,,0,,HELIUS_D1_RAW
3xuhCQokfL8A58R4jxU9sbJtWkpAEvQe1E9rG3PQePMZjjaTdDqiucNn9cXK7DbseU1VJ7g8tXgcduzALVc6fe1v,444303270,2026-09-04T17:34:27.000Z,2026-09-04T17:34:30.142Z,1,,,0,,HELIUS_D1_RAW
